doi_pref,name,coci_open,crossref_close,crossref_visibility,tot_dois,deposits_flag
"10.15715","nn",7,1,nn,nn,nn
"10.15716","nn",1,0,nn,nn,nn
"10.15717","nn",155,8,nn,nn,nn
"10.15718","nn",63,19,nn,nn,nn
"10.5217","nn",1336,205,nn,nn,nn
"10.5218","nn",102,-46,nn,nn,nn
"10.5219","nn",103,32,nn,nn,nn
"10.2137","nn",1044,618,nn,nn,nn
"10.2138","nn",54302,57896,nn,nn,nn
"10.4082","nn",1438,298,nn,nn,nn
"10.4084","nn",1698,472,nn,nn,nn
"10.4085","nn",11824,3514,nn,nn,nn
"10.4086","nn",1749,293,nn,nn,nn
"10.4087","nn",101,12,nn,nn,nn
"10.4088","nn",102070,64678,nn,nn,nn
"10.3934","nn",44277,19984,nn,nn,nn
"10.1578","nn",3450,1321,nn,nn,nn
"10.15789","nn",153,-17,nn,nn,nn
"10.1579","nn",16377,10252,nn,nn,nn
"10.15790","nn",16,1,nn,nn,nn
"10.15791","nn",3,1,nn,nn,nn
"10.15792","nn",1,0,nn,nn,nn
"10.15793","nn",135,7,nn,nn,nn
"10.15794","nn",17,2,nn,nn,nn
"10.15795","nn",2,1,nn,nn,nn
"10.15796","nn",11,0,nn,nn,nn
"10.2323","nn",13233,12712,nn,nn,nn
"10.1597","nn",25674,13328,nn,nn,nn
"10.1598","nn",26473,4690,nn,nn,nn
"10.5749","nn",7669,138,nn,nn,nn
"10.5750","nn",443,66,nn,nn,nn
"10.5751","nn",31321,20231,nn,nn,nn
"10.5752","nn",64,2,nn,nn,nn
"10.24068","nn",0,0,nn,nn,nn
"10.24069","[[Association of Science Editors and Publishers (ID 10152)]]",0,0,[[open]],[["13,92"]],[["false,true"]]
"10.24070","nn",0,1,nn,nn,nn
"10.24071","nn",3,0,nn,nn,nn
"10.24072","[[Peer Community In (ID 10161)]]",0,0,[[open]],[["0,75"]],[["false,true"]]
"10.24074","nn",1,0,nn,nn,nn
"10.24075","nn",8,0,nn,nn,nn
"10.24076","nn",0,0,nn,nn,nn
"10.24077","nn",0,0,nn,nn,nn
"10.24079","nn",1,0,nn,nn,nn
"10.24080","nn",0,0,nn,nn,nn
"10.24081","nn",2,0,nn,nn,nn
"10.24082","nn",0,0,nn,nn,nn
"10.24083","nn",1,0,nn,nn,nn
"10.24084","nn",628,70,nn,nn,nn
"10.24085","nn",1,0,nn,nn,nn
"10.24086","nn",0,0,nn,nn,nn
"10.24087","nn",2,1,nn,nn,nn
"10.24088","nn",0,0,nn,nn,nn
"10.24089","nn",2,2,nn,nn,nn
"10.24090","nn",1,0,nn,nn,nn
"10.24091","nn",1,0,nn,nn,nn
"10.24092","nn",1,0,nn,nn,nn
"10.24093","nn",12,0,nn,nn,nn
"10.24094","nn",0,0,nn,nn,nn
"10.24095","nn",145,61,nn,nn,nn
"10.24096","nn",3,1,nn,nn,nn
"10.24097","nn",0,0,nn,nn,nn
"10.24099","nn",3,4,nn,nn,nn
"10.24100","nn",0,0,nn,nn,nn
"10.24101","nn",0,0,nn,nn,nn
"10.24102","nn",128,60,nn,nn,nn
"10.24103","nn",1,0,nn,nn,nn
"10.24104","nn",1,0,nn,nn,nn
"10.24105","nn",1,0,nn,nn,nn
"10.24106","nn",1,0,nn,nn,nn
"10.24107","nn",22,9,nn,nn,nn
"10.24108","[[NPG Publishing (ID 10196)]]",1,0,[[open]],[["136,75"]],[["false,true"]]
"10.24109","nn",0,0,nn,nn,nn
"10.24110","nn",4,0,nn,nn,nn
"10.15652","nn",3,0,nn,nn,nn
"10.15653","[[Georg Thieme Verlag KG (ID 194)]]",48,19,[[limited]],[["754732,75243"]],[["true,true"]]
"10.15654","[[Georg Thieme Verlag KG (ID 194)]]",55,26,[[limited]],[["754732,75243"]],[["true,true"]]
"10.15655","nn",8,0,nn,nn,nn
"10.15656","nn",10,2,nn,nn,nn
"10.15658","nn",0,0,nn,nn,nn
"10.15659","nn",3,0,nn,nn,nn
"10.15660","nn",32,6,nn,nn,nn
"10.15661","nn",31,-1,nn,nn,nn
"10.15662","nn",141,-21,nn,nn,nn
"10.15663","nn",168,7,nn,nn,nn
"10.15664","nn",159,6,nn,nn,nn
"10.15665","nn",35,3,nn,nn,nn
"10.15666","nn",1828,625,nn,nn,nn
"10.15667","nn",4,0,nn,nn,nn
"10.15668","nn",15,0,nn,nn,nn
"10.15669","nn",628,543,nn,nn,nn
"10.15670","nn",1,0,nn,nn,nn
"10.15671","nn",16,4,nn,nn,nn
"10.15672","nn",88,9,nn,nn,nn
"10.15560","[[Pensoft Publishers (ID 2258)]]",2672,222,[[limited]],[["8202,19797"]],[["true,true"]]
"10.15561","[[Kharkov National Pedagogical University (ID 6188)]]",30,2,[[open]],[["400,208"]],[["false,true"]]
"10.15562","nn",44,24,nn,nn,nn
"10.15563","nn",1,1,nn,nn,nn
"10.15564","nn",4,0,nn,nn,nn
"10.15565","nn",3,-1,nn,nn,nn
"10.15566","nn",4,1,nn,nn,nn
"10.15567","nn",63,25,nn,nn,nn
"10.15568","nn",9,6,nn,nn,nn
"10.7147","nn",5,0,nn,nn,nn
"10.7148","nn",801,26,nn,nn,nn
"10.7149","nn",61,42,nn,nn,nn
"10.17486","nn",4,2,nn,nn,nn
"10.17487","nn",47452,2278,nn,nn,nn
"10.2461","nn",239,71,nn,nn,nn
"10.2462","nn",480,433,nn,nn,nn
"10.2463","nn",3919,2000,nn,nn,nn
"10.1216","nn",10017,9576,nn,nn,nn
"10.31693","nn",0,0,nn,nn,nn
"10.31694","nn",0,0,nn,nn,nn
"10.31695","nn",0,0,nn,nn,nn
"10.31698","nn",0,0,nn,nn,nn
"10.3170","[[Wiley (ID 311)]]",2210,1226,[[open]],[["8172784,567515"]],[["true,true"]]
"10.31700","nn",0,0,nn,nn,nn
"10.31703","nn",0,0,nn,nn,nn
"10.31704","nn",0,0,nn,nn,nn
"10.31705","nn",0,0,nn,nn,nn
"10.31706","nn",0,0,nn,nn,nn
"10.31708","nn",0,0,nn,nn,nn
"10.24825","nn",0,0,nn,nn,nn
"10.24826","nn",2,0,nn,nn,nn
"10.24827","nn",0,0,nn,nn,nn
"10.24828","nn",0,0,nn,nn,nn
"10.24829","nn",0,0,nn,nn,nn
"10.24830","nn",0,0,nn,nn,nn
"10.24831","nn",29,-20,nn,nn,nn
"10.24832","nn",7,-1,nn,nn,nn
"10.24833","nn",1,0,nn,nn,nn
"10.24834","nn",0,0,nn,nn,nn
"10.24835","nn",0,0,nn,nn,nn
"10.24836","nn",0,0,nn,nn,nn
"10.24837","nn",0,0,nn,nn,nn
"10.24838","nn",1,0,nn,nn,nn
"10.24839","nn",90,20,nn,nn,nn
"10.2484","nn",316,171,nn,nn,nn
"10.24840","nn",1,0,nn,nn,nn
"10.24841","nn",74,33,nn,nn,nn
"10.24842","nn",4,1,nn,nn,nn
"10.24843","nn",14,-3,nn,nn,nn
"10.24844","nn",2,0,nn,nn,nn
"10.24845","nn",2,0,nn,nn,nn
"10.24846","nn",257,113,nn,nn,nn
"10.24847","nn",6,0,nn,nn,nn
"10.24848","nn",2,0,nn,nn,nn
"10.24849","nn",0,0,nn,nn,nn
"10.2485","nn",713,223,nn,nn,nn
"10.24850","nn",5,1,nn,nn,nn
"10.24851","nn",0,0,nn,nn,nn
"10.24852","nn",2,0,nn,nn,nn
"10.5694","nn",9645,2648,nn,nn,nn
"10.5695","nn",372,32,nn,nn,nn
"10.5696","[[Blacksmith Institute (ID 3722)]]",128,52,[[open]],[["91,90"]],[["true,true"]]
"10.5697","nn",929,771,nn,nn,nn
"10.5698","nn",920,595,nn,nn,nn
"10.5699","nn",188,3,nn,nn,nn
"10.5700","nn",297,12,nn,nn,nn
"10.21720","nn",0,0,nn,nn,nn
"10.21721","nn",0,0,nn,nn,nn
"10.21722","nn",0,0,nn,nn,nn
"10.21723","nn",16,-13,nn,nn,nn
"10.21724","nn",9,1,nn,nn,nn
"10.21726","nn",12,1,nn,nn,nn
"10.21727","nn",19,3,nn,nn,nn
"10.21728","nn",1,0,nn,nn,nn
"10.21729","nn",1,0,nn,nn,nn
"10.2173","nn",887,174,nn,nn,nn
"10.21731","nn",0,0,nn,nn,nn
"10.21732","nn",0,0,nn,nn,nn
"10.21733","nn",0,0,nn,nn,nn
"10.21737","nn",1,0,nn,nn,nn
"10.21738","nn",0,0,nn,nn,nn
"10.21739","nn",74,6,nn,nn,nn
"10.17649","nn",23,-10,nn,nn,nn
"10.17650","nn",62,3,nn,nn,nn
"10.17651","nn",0,1,nn,nn,nn
"10.17652","nn",14,0,nn,nn,nn
"10.17653","nn",11,4,nn,nn,nn
"10.17654","nn",409,-3,nn,nn,nn
"10.17655","nn",0,0,nn,nn,nn
"10.17656","nn",21,21,nn,nn,nn
"10.17507","nn",185,17,nn,nn,nn
"10.17508","nn",25,14,nn,nn,nn
"10.17509","nn",114,6,nn,nn,nn
"10.17510","nn",61,-30,nn,nn,nn
"10.17511","nn",0,0,nn,nn,nn
"10.17512","nn",254,50,nn,nn,nn
"10.17513","nn",22,4,nn,nn,nn
"10.17514","nn",0,0,nn,nn,nn
"10.17515","nn",30,-11,nn,nn,nn
"10.17516","nn",122,18,nn,nn,nn
"10.17517","nn",0,0,nn,nn,nn
"10.17518","nn",2,0,nn,nn,nn
"10.17519","nn",16,8,nn,nn,nn
"10.17520","nn",166,73,nn,nn,nn
"10.5834","nn",298,105,nn,nn,nn
"10.5835","nn",74,7,nn,nn,nn
"10.5836","nn",38,21,nn,nn,nn
"10.5837","nn",64,16,nn,nn,nn
"10.5838","nn",14,5,nn,nn,nn
"10.5839","nn",7,2,nn,nn,nn
"10.5332","nn",21,5,nn,nn,nn
"10.5333","nn",1177,-55,nn,nn,nn
"10.5189","nn",423,767,nn,nn,nn
"10.5190","nn",236,83,nn,nn,nn
"10.5191","nn",287,18,nn,nn,nn
"10.5192","nn",40,0,nn,nn,nn
"10.5193","[[SAGE Publications (ID 179)]]",494,46,[[open]],[["2167219,146411"]],[["true,true"]]
"10.7569","[[Scrivener Publishing (ID 4384)]]",564,375,[[open]],[["153,73"]],[["true,false"]]
"10.7570","[[Korean Society for the Study of Obesity (ID 4370)]]",364,12,[[open]],[["236,88"]],[["true,true"]]
"10.4050","nn",8575,3481,nn,nn,nn
"10.4051","nn",56,18,nn,nn,nn
"10.18874","nn",246,11,nn,nn,nn
"10.18875","nn",7,2,nn,nn,nn
"10.1888","[[Informa UK Limited (ID 301)]]",87,3,[[open]],[["4299998,512670"]],[["true,true"]]
"10.1889","nn",19463,14072,nn,nn,nn
"10.31710","nn",0,0,nn,nn,nn
"10.31711","nn",1,4,nn,nn,nn
"10.31716","[[Frontier Research Today S A (ID 16873)]]",0,0,[[open]],[["0,7"]],[["false,true"]]
"10.31717","nn",0,0,nn,nn,nn
"10.31719","nn",0,0,nn,nn,nn
"10.3172","nn",321,37,nn,nn,nn
"10.31720","nn",0,0,nn,nn,nn
"10.31721","nn",0,0,nn,nn,nn
"10.31723","nn",0,0,nn,nn,nn
"10.31728","[[Korean Society of Neurosonology (ID 16916)]]",1,0,[[open]],[["0,33"]],[["false,true"]]
"10.3173","nn",330,69,nn,nn,nn
"10.31730","nn",0,0,nn,nn,nn
"10.31732","nn",0,0,nn,nn,nn
"10.31733","nn",0,0,nn,nn,nn
"10.31735","nn",0,0,nn,nn,nn
"10.31736","nn",0,0,nn,nn,nn
"10.31737","nn",0,0,nn,nn,nn
"10.31739","nn",0,0,nn,nn,nn
"10.19116","nn",0,0,nn,nn,nn
"10.19118","nn",0,0,nn,nn,nn
"10.19119","nn",0,0,nn,nn,nn
"10.19120","nn",0,0,nn,nn,nn
"10.19121","nn",4,0,nn,nn,nn
"10.19122","nn",0,0,nn,nn,nn
"10.19123","nn",4,0,nn,nn,nn
"10.19124","nn",2,0,nn,nn,nn
"10.19125","nn",0,0,nn,nn,nn
"10.19126","nn",23,0,nn,nn,nn
"10.19127","nn",6,1,nn,nn,nn
"10.19128","nn",10,-1,nn,nn,nn
"10.19129","nn",6,-1,nn,nn,nn
"10.19130","nn",11,3,nn,nn,nn
"10.19131","nn",7,3,nn,nn,nn
"10.19132","nn",7,-1,nn,nn,nn
"10.19134","nn",0,0,nn,nn,nn
"10.19135","nn",0,0,nn,nn,nn
"10.19136","nn",6,3,nn,nn,nn
"10.19137","nn",14,6,nn,nn,nn
"10.19138","nn",0,0,nn,nn,nn
"10.19139","nn",53,9,nn,nn,nn
"10.19141","nn",0,0,nn,nn,nn
"10.19142","nn",1,0,nn,nn,nn
"10.19143","nn",0,0,nn,nn,nn
"10.19144","nn",9,2,nn,nn,nn
"10.19145","nn",1,1,nn,nn,nn
"10.19146","nn",1,3,nn,nn,nn
"10.19147","[[World Bank (ID 558)]]",0,0,[[limited]],[["18395,3420"]],[["true,true"]]
"10.19148","nn",4,0,nn,nn,nn
"10.19149","nn",0,0,nn,nn,nn
"10.19150","nn",25,7,nn,nn,nn
"10.19151","nn",1,0,nn,nn,nn
"10.1106","[[SAGE Publications (ID 179)]]",7114,4756,[[open]],[["2167219,146411"]],[["true,true"]]
"10.31210","nn",0,0,nn,nn,nn
"10.31211","nn",0,0,nn,nn,nn
"10.31212","nn",0,0,nn,nn,nn
"10.31213","nn",0,0,nn,nn,nn
"10.31214","nn",0,0,nn,nn,nn
"10.31215","nn",0,0,nn,nn,nn
"10.31216","nn",0,0,nn,nn,nn
"10.31218","nn",0,0,nn,nn,nn
"10.31219","nn",5,-1,nn,nn,nn
"10.3122","nn",14020,6500,nn,nn,nn
"10.31220","nn",0,0,nn,nn,nn
"10.31221","nn",0,0,nn,nn,nn
"10.31222","nn",1,0,nn,nn,nn
"10.31223","nn",0,0,nn,nn,nn
"10.31224","nn",2,1,nn,nn,nn
"10.31225","nn",0,0,nn,nn,nn
"10.31226","nn",0,0,nn,nn,nn
"10.1288","nn",61941,54400,nn,nn,nn
"10.1384","nn",132,88,nn,nn,nn
"10.17121","nn",1,1,nn,nn,nn
"10.17122","[[Ufa State Petroleum Technological University (ID 6654)]]",16,2,[[open]],[["517,451"]],[["true,true"]]
"10.17123","nn",0,1,nn,nn,nn
"10.17124","nn",0,0,nn,nn,nn
"10.17125","nn",8,1,nn,nn,nn
"10.17126","nn",136,30,nn,nn,nn
"10.17127","nn",6,3,nn,nn,nn
"10.17128","nn",4,0,nn,nn,nn
"10.17129","nn",301,69,nn,nn,nn
"10.17130","nn",6,1,nn,nn,nn
"10.17131","nn",0,0,nn,nn,nn
"10.17132","nn",4,0,nn,nn,nn
"10.17133","nn",0,0,nn,nn,nn
"10.17134","nn",0,0,nn,nn,nn
"10.17135","[[The Korean Society of Dental Hygience Science (ID 6754)]]",317,0,[[open]],[["215,104"]],[["true,true"]]
"10.17137","nn",18,-1,nn,nn,nn
"10.17138","nn",203,23,nn,nn,nn
"10.17139","nn",11,3,nn,nn,nn
"10.17140","nn",225,90,nn,nn,nn
"10.17141","nn",130,5,nn,nn,nn
"10.17142","nn",60,-18,nn,nn,nn
"10.17143","nn",1,0,nn,nn,nn
"10.17145","nn",33,17,nn,nn,nn
"10.17146","nn",90,37,nn,nn,nn
"10.17147","nn",5,3,nn,nn,nn
"10.17148","nn",356,69,nn,nn,nn
"10.1582","[[Informa UK Limited (ID 301)]]",85,24,[[limited]],[["4299998,512670"]],[["true,true"]]
"10.15820","nn",59,3,nn,nn,nn
"10.15821","nn",21,1,nn,nn,nn
"10.15822","nn",35,7,nn,nn,nn
"10.15823","[[Lithuanian University of Educational Sciences (ID 6503)]]",35,-2,[[open]],[["534,278"]],[["true,false"]]
"10.15824","nn",10,3,nn,nn,nn
"10.15825","[[V.I. Shimakov Federal Research Center of Transplantology and Artificial Organs (ID 6518)]]",12,-1,[[open]],[["281,130"]],[["true,true"]]
"10.15826","nn",76,-3,nn,nn,nn
"10.15827","nn",7,3,nn,nn,nn
"10.15828","nn",14,2,nn,nn,nn
"10.15829","nn",143,-6,nn,nn,nn
"10.1583","nn",16252,17767,nn,nn,nn
"10.15830","nn",6,0,nn,nn,nn
"10.15831","nn",16,-1,nn,nn,nn
"10.15832","nn",12,8,nn,nn,nn
"10.15833","nn",5,0,nn,nn,nn
"10.15834","nn",13,9,nn,nn,nn
"10.5153","[[SAGE Publications (ID 179)]]",5925,581,[[limited]],[["2167219,146411"]],[["true,true"]]
"10.5154","nn",392,68,nn,nn,nn
"10.5155","nn",1331,651,nn,nn,nn
"10.5171","nn",730,135,nn,nn,nn
"10.14302","nn",83,20,nn,nn,nn
"10.14303","nn",41,-3,nn,nn,nn
"10.14304","nn",39,12,nn,nn,nn
"10.14305","nn",1,0,nn,nn,nn
"10.14306","nn",23,17,nn,nn,nn
"10.14307","nn",124,15,nn,nn,nn
"10.14308","nn",0,1,nn,nn,nn
"10.14309","nn",202,54,nn,nn,nn
"10.14310","nn",3152,1126,nn,nn,nn
"10.14311","nn",697,200,nn,nn,nn
"10.14312","nn",86,28,nn,nn,nn
"10.14313","nn",114,10,nn,nn,nn
"10.14314","nn",539,368,nn,nn,nn
"10.3407","nn",13,8,nn,nn,nn
"10.3408","nn",210,267,nn,nn,nn
"10.3409","nn",1080,513,nn,nn,nn
"10.21425","nn",9,-1,nn,nn,nn
"10.21426","nn",165,179,nn,nn,nn
"10.21428","nn",1,0,nn,nn,nn
"10.7721","nn",277,48,nn,nn,nn
"10.7723","nn",4,0,nn,nn,nn
"10.7724","nn",2,0,nn,nn,nn
"10.7726","nn",76,19,nn,nn,nn
"10.7727","nn",252,78,nn,nn,nn
"10.7728","nn",65,-14,nn,nn,nn
"10.7729","nn",48,1,nn,nn,nn
"10.7730","nn",285,27,nn,nn,nn
"10.7731","nn",202,15,nn,nn,nn
"10.7732","nn",819,30,nn,nn,nn
"10.7733","nn",109,39,nn,nn,nn
"10.7734","nn",167,12,nn,nn,nn
"10.7735","nn",276,4,nn,nn,nn
"10.7736","nn",558,8,nn,nn,nn
"10.7737","nn",164,11,nn,nn,nn
"10.7738","nn",20,0,nn,nn,nn
"10.7739","nn",489,15,nn,nn,nn
"10.7740","nn",422,22,nn,nn,nn
"10.7741","nn",328,-3,nn,nn,nn
"10.7742","nn",264,5,nn,nn,nn
"10.7743","nn",45,-37,nn,nn,nn
"10.21553","nn",45,-16,nn,nn,nn
"10.21554","nn",0,0,nn,nn,nn
"10.21555","nn",9,0,nn,nn,nn
"10.21556","nn",3,0,nn,nn,nn
"10.21557","nn",8,2,nn,nn,nn
"10.21558","nn",0,0,nn,nn,nn
"10.21559","nn",30,11,nn,nn,nn
"10.21560","nn",2,0,nn,nn,nn
"10.21561","[[The Korean Retina Society (ID 9015)]]",0,0,[[open]],[["19,31"]],[["true,true"]]
"10.21562","nn",44,1,nn,nn,nn
"10.21563","nn",2,0,nn,nn,nn
"10.21564","nn",0,0,nn,nn,nn
"10.21565","nn",0,0,nn,nn,nn
"10.21566","nn",0,0,nn,nn,nn
"10.21567","nn",1,0,nn,nn,nn
"10.21568","nn",0,0,nn,nn,nn
"10.21569","nn",7,1,nn,nn,nn
"10.21570","nn",0,0,nn,nn,nn
"10.21571","nn",1,0,nn,nn,nn
"10.21572","nn",3,1,nn,nn,nn
"10.21573","nn",2,0,nn,nn,nn
"10.21574","nn",0,0,nn,nn,nn
"10.21575","nn",0,0,nn,nn,nn
"10.21576","nn",2,0,nn,nn,nn
"10.21577","nn",81,34,nn,nn,nn
"10.21579","nn",4,2,nn,nn,nn
"10.21580","nn",10,6,nn,nn,nn
"10.21581","nn",3,0,nn,nn,nn
"10.21582","nn",0,0,nn,nn,nn
"10.21583","nn",1,0,nn,nn,nn
"10.21585","nn",1,-1,nn,nn,nn
"10.21586","nn",14,2,nn,nn,nn
"10.31310","nn",0,0,nn,nn,nn
"10.31311","nn",0,0,nn,nn,nn
"10.31312","nn",0,0,nn,nn,nn
"10.31313","nn",0,0,nn,nn,nn
"10.31314","nn",0,0,nn,nn,nn
"10.31315","[[Universitas Pembangunan Nasional Veteran Yogyakarta (ID 16285)]]",0,0,[[open]],[["0,20"]],[["false,true"]]
"10.31319","nn",0,0,nn,nn,nn
"10.3132","nn",3725,2004,nn,nn,nn
"10.31320","nn",0,0,nn,nn,nn
"10.31323","nn",0,0,nn,nn,nn
"10.31324","nn",0,0,nn,nn,nn
"10.31325","nn",0,0,nn,nn,nn
"10.31327","nn",0,0,nn,nn,nn
"10.31328","nn",0,0,nn,nn,nn
"10.31329","nn",0,0,nn,nn,nn
"10.17687","nn",7,3,nn,nn,nn
"10.17688","nn",1,0,nn,nn,nn
"10.17689","nn",0,0,nn,nn,nn
"10.17690","nn",6,0,nn,nn,nn
"10.17691","nn",75,6,nn,nn,nn
"10.17692","nn",0,0,nn,nn,nn
"10.17693","nn",1,0,nn,nn,nn
"10.17694","nn",15,1,nn,nn,nn
"10.17695","nn",0,0,nn,nn,nn
"10.17696","nn",28,-8,nn,nn,nn
"10.17697","nn",6,0,nn,nn,nn
"10.17699","nn",0,0,nn,nn,nn
"10.17700","nn",32,7,nn,nn,nn
"10.17702","nn",56,1,nn,nn,nn
"10.17703","nn",28,10,nn,nn,nn
"10.17704","nn",528,201,nn,nn,nn
"10.17705","nn",1596,308,nn,nn,nn
"10.17706","nn",327,37,nn,nn,nn
"10.17707","nn",15,-2,nn,nn,nn
"10.17708","nn",110,-96,nn,nn,nn
"10.17709","[[QUASAR, LLC (ID 7136)]]",13,0,[[open]],[["170,123"]],[["false,true"]]
"10.17710","nn",1,0,nn,nn,nn
"10.17711","nn",226,2,nn,nn,nn
"10.17712","nn",147,66,nn,nn,nn
"10.17713","nn",190,16,nn,nn,nn
"10.17714","nn",0,0,nn,nn,nn
"10.17715","nn",8,2,nn,nn,nn
"10.17716","nn",2,0,nn,nn,nn
"10.17717","nn",0,0,nn,nn,nn
"10.17718","nn",95,4,nn,nn,nn
"10.2331","nn",40828,34684,nn,nn,nn
"10.21185","nn",3,0,nn,nn,nn
"10.21186","nn",1,0,nn,nn,nn
"10.21187","nn",2,1,nn,nn,nn
"10.21188","nn",0,0,nn,nn,nn
"10.21189","nn",1,0,nn,nn,nn
"10.2119","nn",12130,5627,nn,nn,nn
"10.21191","nn",1,2,nn,nn,nn
"10.21192","nn",22,8,nn,nn,nn
"10.21193","nn",25,-18,nn,nn,nn
"10.21195","nn",52,0,nn,nn,nn
"10.21196","nn",87,-1,nn,nn,nn
"10.21197","nn",0,0,nn,nn,nn
"10.21199","nn",7,0,nn,nn,nn
"10.21201","nn",27,1,nn,nn,nn
"10.21202","nn",4,0,nn,nn,nn
"10.21204","nn",0,0,nn,nn,nn
"10.21205","nn",2,1,nn,nn,nn
"10.21206","nn",4,0,nn,nn,nn
"10.21207","nn",0,0,nn,nn,nn
"10.21208","nn",1,0,nn,nn,nn
"10.21209","nn",2,0,nn,nn,nn
"10.21211","nn",0,0,nn,nn,nn
"10.21212","nn",0,0,nn,nn,nn
"10.21213","nn",5,-3,nn,nn,nn
"10.21214","nn",6,0,nn,nn,nn
"10.21215","nn",26,1,nn,nn,nn
"10.21218","nn",1,0,nn,nn,nn
"10.21219","nn",0,0,nn,nn,nn
"10.21225","[[University of Alberta Libraries (ID 11723)]]",33,6,[[limited]],[["11389,1507"]],[["true,false"]]
"10.21226","[[University of Alberta Libraries (ID 11723)]]",7,1,[[limited]],[["11389,1507"]],[["true,false"]]
"10.21230","[[University of Alberta Libraries (ID 11723)]]",1,0,[[limited]],[["11389,1507"]],[["true,false"]]
"10.5997","nn",50,12,nn,nn,nn
"10.5998","nn",1,0,nn,nn,nn
"10.5999","nn",2582,764,nn,nn,nn
"10.6000","nn",966,186,nn,nn,nn
"10.6001","nn",211,74,nn,nn,nn
"10.6002","nn",793,241,nn,nn,nn
"10.6003","nn",7,3,nn,nn,nn
"10.6004","nn",11974,10671,nn,nn,nn
"10.17229","nn",22,4,nn,nn,nn
"10.17230","nn",84,17,nn,nn,nn
"10.17231","nn",73,9,nn,nn,nn
"10.17232","nn",229,108,nn,nn,nn
"10.17233","nn",6,0,nn,nn,nn
"10.17234","nn",10,1,nn,nn,nn
"10.17235","nn",289,63,nn,nn,nn
"10.17236","nn",73,31,nn,nn,nn
"10.17238","nn",35,3,nn,nn,nn
"10.17239","nn",619,98,nn,nn,nn
"10.17240","nn",5,-1,nn,nn,nn
"10.2190","nn",105402,34564,nn,nn,nn
"10.21463","nn",7,0,nn,nn,nn
"10.21464","nn",0,0,nn,nn,nn
"10.21465","nn",6,0,nn,nn,nn
"10.21466","nn",0,0,nn,nn,nn
"10.21467","nn",16,7,nn,nn,nn
"10.21468","[[Stichting SciPost (ID 8907)]]",486,15,[[open]],[["65,486"]],[["true,true"]]
"10.21469","nn",9,3,nn,nn,nn
"10.5056","[[The Korean Society of Neurogastroenterology and Motility (ID 2998)]]",4550,903,[[open]],[["674,183"]],[["true,true"]]
"10.5057","nn",704,34,nn,nn,nn
"10.5058","nn",11,3,nn,nn,nn
"10.1266","nn",11868,10076,nn,nn,nn
"10.22460","nn",11,0,nn,nn,nn
"10.22461","nn",0,0,nn,nn,nn
"10.22462","nn",9,5,nn,nn,nn
"10.22463","nn",5,1,nn,nn,nn
"10.22464","nn",0,0,nn,nn,nn
"10.22465","nn",3,1,nn,nn,nn
"10.22466","nn",0,0,nn,nn,nn
"10.22467","nn",3,0,nn,nn,nn
"10.22468","nn",7,1,nn,nn,nn
"10.22469","nn",2,0,nn,nn,nn
"10.22470","nn",11,1,nn,nn,nn
"10.22471","nn",0,1,nn,nn,nn
"10.22473","nn",1,0,nn,nn,nn
"10.22475","nn",4,-2,nn,nn,nn
"10.22476","nn",6,-1,nn,nn,nn
"10.22477","nn",0,0,nn,nn,nn
"10.22478","nn",1,0,nn,nn,nn
"10.22479","nn",0,0,nn,nn,nn
"10.22480","nn",0,0,nn,nn,nn
"10.22481","nn",0,0,nn,nn,nn
"10.22483","nn",0,0,nn,nn,nn
"10.22484","nn",0,0,nn,nn,nn
"10.22485","nn",5,0,nn,nn,nn
"10.22486","nn",4,1,nn,nn,nn
"10.22487","nn",1,2,nn,nn,nn
"10.22488","nn",5,6,nn,nn,nn
"10.22489","nn",107,6,nn,nn,nn
"10.22490","nn",42,27,nn,nn,nn
"10.22491","nn",0,0,nn,nn,nn
"10.22492","nn",53,3,nn,nn,nn
"10.22493","nn",0,0,nn,nn,nn
"10.22494","nn",25,-1,nn,nn,nn
"10.19031","nn",21,1,nn,nn,nn
"10.19032","nn",2,0,nn,nn,nn
"10.19033","nn",1,0,nn,nn,nn
"10.19034","nn",5,2,nn,nn,nn
"10.19035","nn",1,0,nn,nn,nn
"10.19036","nn",2,0,nn,nn,nn
"10.19037","nn",1,0,nn,nn,nn
"10.19038","nn",0,0,nn,nn,nn
"10.19039","nn",0,0,nn,nn,nn
"10.19040","nn",15,11,nn,nn,nn
"10.19041","nn",77,22,nn,nn,nn
"10.19042","nn",14,0,nn,nn,nn
"10.19043","nn",18,6,nn,nn,nn
"10.19044","nn",68,4,nn,nn,nn
"10.19045","nn",81,30,nn,nn,nn
"10.19046","nn",7,4,nn,nn,nn
"10.19047","nn",1,0,nn,nn,nn
"10.19048","nn",0,0,nn,nn,nn
"10.19049","nn",2,0,nn,nn,nn
"10.19051","nn",36,1,nn,nn,nn
"10.19052","nn",39,10,nn,nn,nn
"10.12871","nn",7,4,nn,nn,nn
"10.18277","nn",0,0,nn,nn,nn
"10.18278","nn",99,8,nn,nn,nn
"10.18279","nn",0,0,nn,nn,nn
"10.18280","nn",227,215,nn,nn,nn
"10.18281","nn",1,0,nn,nn,nn
"10.18282","nn",27,10,nn,nn,nn
"10.18283","nn",0,0,nn,nn,nn
"10.18284","nn",41,9,nn,nn,nn
"10.18285","nn",157,108,nn,nn,nn
"10.18286","nn",1,0,nn,nn,nn
"10.18287","nn",467,286,nn,nn,nn
